UML ID,years,Group Name,Parent Company,Mill Name,RSPO Status,RSPO Type,Date RSPO Certification Status,Latitude,Longitude,GPS coordinates,ISO,Country,Province,District,Confidence level,Alternative name,km_forest_area_00,ha_forest_area_00,km_area,km_0,ha_0,treeloss_km_2001,treeloss_ha_2001,treeloss_km_2002,treeloss_ha_2002,treeloss_km_2003,treeloss_ha_2003,treeloss_km_2004,treeloss_ha_2004,treeloss_km_2005,treeloss_ha_2005,treeloss_km_2006,treeloss_ha_2006,treeloss_km_2007,treeloss_ha_2007,treeloss_km_2008,treeloss_ha_2008,treeloss_km_2009,treeloss_ha_2009,treeloss_km_2010,treeloss_ha_2010,treeloss_km_2011,treeloss_ha_2011,treeloss_km_2012,treeloss_ha_2012,treeloss_km_2013,treeloss_ha_2013,treeloss_km_2014,treeloss_ha_2014,treeloss_km_2015,treeloss_ha_2015,treeloss_km_2016,treeloss_ha_2016,treeloss_km_2017,treeloss_ha_2017,treeloss_km_2018,treeloss_ha_2018,treeloss_km_2019,treeloss_ha_2019,treeloss_km_2020,treeloss_ha_2020,treeloss_km_2021,treeloss_ha_2021,treeloss_km_2022,treeloss_ha_2022,sum_of_treeloss_km,treeloss_sum_proportion_of_forest,remaining_forest_km,remaining_proportion_of_forest,Current Deforestation Score,Past Deforestation Score,Future Risk Score
PO1000007534,2020,LYMAN AGRO,KALIMANTAN SANGGAR PUSAKA,KALIMANTAN SANGGAR PUSAKA,Not RSPO Certified,,3/31/23,0.08,111.19,"0.08311, 111.19205",IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified,,296.57,29657.07,398.47,741.86,74186.1,1.93,192.6,3.33,333,1.85,184.77,3.79,379.44,2.75,275.4,6.83,683.01,6.76,675.81,9.59,958.95,8.02,801.54,4.2,420.21,7.12,712.44,14.57,1456.92,5.09,509.04,6.9,690.03,6.95,694.62,13.68,1368.27,7.71,770.58,9.76,976.05,8.3,830.43,5.21,521.28,3.08,307.62,4.23,423.45,141.65,0.48,154.92,0.52,3,3,3
PO1000007537,2020,UNKNOWN,CAHAYA INTI SAWIT,CAHAYA INTI SAWIT,Not RSPO Certified,,3/31/23,1.44,100.29,"1.440833, 100.291111",IDN,Indonesia,Sumatera Utara,Padang Lawas Utara,1-Fully Verified,,18.01,1801.17,85.77,148.58,14858.19,1.43,143.46,4.84,484.2,0.22,21.78,2.6,259.83,1.5,149.58,0.29,29.16,0.07,6.93,0.44,43.65,0.86,85.95,2.23,222.93,0.23,22.59,0.14,14.49,0.05,5.4,0.08,8.1,0.48,48.15,0.32,32.04,0.47,47.25,0.05,4.86,0.09,8.64,0.16,15.66,0.18,18.27,0.05,5.13,16.78,0.93,1.23,0.07,2,5,1
PO1000007540,2020,UNKNOWN,PALUTA INTI SAWIT,PALUTA INTI SAWIT,Not RSPO Certified,,3/31/23,1.55,99.84,"1.55403, 99.835694",IDN,Indonesia,Sumatera Utara,Padang Lawas Utara,1-Fully Verified,,446.21,44621.19,660.72,1579.74,157974.48,3.46,346.5,5.6,559.98,2.37,236.97,5.05,505.08,8.37,837.45,9.89,988.74,5.12,511.92,13.72,1371.69,11.72,1172.25,4.66,465.75,14.61,1461.24,5.26,526.23,5.4,539.64,6.78,677.88,3.32,331.65,7.84,784.17,9.71,970.92,7.54,753.75,5.18,517.86,6.48,647.55,7.01,701.28,7.55,755.1,156.64,0.35,289.58,0.65,3,2,3
PO1000007566,2020,UNKNOWN,KENCANA PERMATA NUSANTARA,KENCANA PERMATA NUSANTARA,Not RSPO Certified,,3/31/23,3.45,98.7,"3.45222, 98.698611",IDN,Indonesia,Sumatera Utara,Deli Serdang,1-Fully Verified,,303.47,30346.92,519.91,1263.61,126361.17,2.55,254.52,1.06,106.02,3.63,363.33,1.18,117.63,1.13,113.13,1.93,192.96,6.09,608.67,1.57,157.05,7.54,754.2,4.01,400.86,1.8,180,8.03,803.43,0.3,29.88,1.79,179.19,0.83,82.62,2.22,221.85,1.7,170.19,2.62,261.72,2.14,214.11,1.61,160.56,2.6,260.46,2.07,207.09,58.39,0.19,245.07,0.81,2,1,3
PO1000007567,2020,UNKNOWN,LANGGAK INTI LESTARI,LANGGAK INTI LESTARI,Not RSPO Certified,,3/31/23,0.63,100.59,"0.634917, 100.591778",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,62.19,6218.55,68.51,92.13,9213.48,0.22,21.69,0.22,22.41,0.11,10.89,4.62,462.42,3.38,337.59,2.45,245.07,0.05,5.13,0.25,24.57,10.05,1005.48,0.55,55.35,0.51,51.48,2.78,278.46,2.36,236.43,9.71,971.37,0.12,12.15,0.51,51.03,0.54,54.27,0.32,32.4,2.19,218.88,4.59,459.09,0.17,16.56,0.41,41.4,46.14,0.74,16.04,0.26,2,4,2
PO1000007572,2020,UNKNOWN,RAJA MARGA,RAJA MARGA,Not RSPO Certified,,3/31/23,3.99,96.63,"3.98547, 96.627139",IDN,Indonesia,Aceh,Nagan Raya,1-Fully Verified,,113.83,11382.66,118.99,288.86,28886.4,0.76,75.78,0.75,74.61,1.67,167.31,0.62,61.83,0.45,44.64,0.76,75.51,1.53,153,0.44,44.19,2.84,283.86,3.69,369.36,2.33,232.92,0.86,85.95,1.64,164.34,3.36,336.15,1.77,176.67,1.5,149.67,2.79,279.09,4.98,497.52,1.99,199.26,1.47,146.61,2.13,212.94,1.82,182.07,40.13,0.35,73.69,0.65,3,2,3
PO1000007577,2020,UNKNOWN,RAUB MINING & DEVELOPMENT COMPANY SDN BHD,RAUB,Not RSPO Certified,,3/31/23,3.84,101.86,"3.84332, 101.85549",MYS,Malaysia,Pahang,Raub,1-Fully Verified,,1078.7,107869.68,1081.7,2184.98,218498.31,4.56,456.03,10.37,1036.89,1.93,192.78,2.72,271.8,9.22,921.78,9.14,914.04,11.07,1107,11.99,1198.98,21.24,2124.27,11.76,1175.76,2.87,286.74,13.06,1305.81,6.8,679.95,17.94,1794.33,8.53,853.02,30.31,3030.93,18.25,1824.75,16.92,1692.09,27,2699.55,8.77,877.05,13.58,1358.1,6.17,617.49,264.19,0.24,814.51,0.76,3,1,3
PO1000007589,2020,UNKNOWN,RIMBO PANJANG SUMBER MAKMUR,RIMBO PANJANG SUMBER MAKMUR,Not RSPO Certified,,3/31/23,-0.03,100,"-0.02709, 100.002981",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,11.25,1124.55,15.94,36.75,3674.97,0.09,8.73,0.06,6.12,0.19,19.08,0.1,9.9,0.37,37.26,0.2,20.16,0.29,28.8,0.2,19.62,0.48,48.42,0.1,9.72,0.16,15.93,0.06,6.12,0.05,4.59,0.04,4.23,0.03,2.52,0.06,5.58,0.03,2.7,0.1,9.99,0.06,6.48,0.07,6.84,0.09,9.27,0.17,17.37,2.99,0.27,8.25,0.73,3,2,3
PO1000007591,2020,UNKNOWN,ROHUL PALMINDO,ROHUL PALMINDO,Not RSPO Certified,,3/31/23,0.99,100.73,"0.986753, 100.73253",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,40.37,4037.04,44.18,52.72,5271.75,1.16,115.92,0.99,99.09,0.08,8.01,1.23,122.58,11.63,1163.25,6.59,659.07,2,200.43,3.52,352.26,1.47,146.79,4.64,464.04,0.14,13.59,1.27,127.44,0.8,79.65,0.14,13.68,0.05,4.59,0.07,6.93,0.06,6.3,0.04,4.23,0.04,4.41,0,0.18,0,0.27,0,0.18,35.93,0.89,4.44,0.11,1,5,1
PO1000007594,2020,UNKNOWN,SARI BUAH SAWIT,SARI BUAH SAWIT,Not RSPO Certified,,3/31/23,-0.05,99.88,"-0.049639, 99.883139",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,90.96,9096.39,160.76,370.54,37054.26,1.7,169.92,0.68,67.77,0.53,53.19,4.17,416.79,1.02,102.06,1.07,107.01,2,199.98,2.81,280.71,4.37,436.59,8.03,802.71,5.54,554.31,7.27,726.84,2.08,208.08,1.02,101.61,0.25,25.29,0.58,57.96,2.14,214.38,2.36,235.89,3.33,333.18,3.68,368.28,1.45,145.35,1.09,108.54,57.16,0.63,33.8,0.37,3,3,3
PO1000007595,2020,UNKNOWN,SEBANGA MULTI SAWIT,SEBANGA MULTI SAWIT,Not RSPO Certified,,3/31/23,1.26,101.29,"1.255978, 101.28869",IDN,Indonesia,Riau,Bengkalis,1-Fully Verified,,377.69,37768.86,506.89,922.17,92216.79,10.28,1027.71,17.77,1777.23,3.46,345.6,31.04,3104.01,12.46,1246.05,18.95,1895.04,12.23,1223.37,9.26,926.1,17.18,1718.1,19.3,1929.51,5.18,517.5,8.64,864.36,5.83,583.38,10.31,1031.22,0.86,85.77,4.61,461.25,3.81,381.33,4.36,436.5,4.31,431.19,3.25,325.35,2.35,235.35,4.19,419.13,209.65,0.56,168.04,0.44,3,3,3
PO1000007612,2020,SERI ULU LANGAT PALM OIL MILL SDN BHD,SERI LANGAT PALM OIL MILL SDN BHD,SERI LANGAT,Not RSPO Certified,,3/31/23,2.86,101.51,"2.863792, 101.512812",MYS,Malaysia,Selangor,Kuala Langat,1-Fully Verified,,99.37,9937.17,131.21,202.91,20290.77,4.55,455.31,1.67,166.86,0.44,44.1,1.72,171.54,1.18,118.08,0.74,73.62,1.44,143.55,0.82,82.08,3.89,389.25,5.35,534.96,1.06,106.29,2.18,217.98,0.55,54.54,5.78,577.8,2.55,254.52,5.1,510.12,5.27,527.13,4.63,463.23,2.58,257.94,2.49,249.12,3.66,365.76,1.41,140.85,59.05,0.59,40.33,0.41,4,3,3
PO1000007628,2020,UNKNOWN,BINAKARYA ERAMANDIRI,MANGSANG,Not RSPO Certified,,3/31/23,-2.17,103.99,"-2.173, 103.987",IDN,Indonesia,Sumatera Selatan,Musi Banyuasin,1-Fully Verified,,97,9699.93,150.99,232.59,23258.52,3.55,355.32,10.75,1075.05,0.21,21.33,3.86,385.74,4.6,459.99,5.12,512.01,2.09,208.89,8.78,877.5,4.71,470.79,1.37,137.25,2.43,243,7.89,788.76,2.6,260.46,3.95,395.01,3.45,344.97,2.78,278.01,7.15,714.51,3.21,321.3,0.98,98.19,0.51,50.76,0.43,42.93,3.25,324.81,83.67,0.86,13.33,0.14,3,5,3
PO1000007652,2020,SUPERVENTURE,BERKAT SAWIT SEJAHTERA,BERKAT SAWIT SEJAHTERA,Not RSPO Certified,,3/31/23,-0.71,102.66,"-0.71, 102.66",IDN,Indonesia,Riau,Indragiri Hilir,1-Fully Verified,,399.81,39981.15,439.77,501.98,50198.49,16.55,1655.28,14.75,1475.28,5.49,549.18,14.21,1420.74,21.76,2176.2,19.49,1948.95,5.7,570.33,25.65,2565.09,29.88,2987.82,63.73,6372.63,18.21,1821.42,44.77,4477.41,6.3,629.73,18.33,1832.67,6.88,687.6,9.97,996.75,4.47,446.58,2.66,265.77,2.57,257.13,1.03,103.14,2.27,227.16,1.48,148.05,336.15,0.84,63.66,0.16,2,5,2
PO1000007653,2020,UNKNOWN,JAYA GEMILANG SUKSES,JAYA GEMILANG SUKSES,Not RSPO Certified,,3/31/23,1.6,100.91,"1.59869, 100.905222",IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified,,196.61,19661.22,245.06,524.88,52488.27,1.59,158.67,1.25,125.46,0.93,92.7,3.29,328.77,18.54,1854.27,20.25,2024.82,6.1,610.02,15.09,1508.67,15.57,1557.45,12.11,1210.59,5.99,599.22,9.06,906.48,3.36,335.61,4.67,466.74,1.27,127.17,4.14,414.45,2.85,284.94,3.88,388.44,2.48,247.77,3.81,380.7,6.76,675.63,4.37,436.68,147.35,0.75,49.26,0.25,4,4,3
PO1000007656,2020,JERNIH KEMBOJA SDN BHD,JERNIH KEMBOJA SDN BHD,JERNIH KEMBOJA,Not RSPO Certified,,3/31/23,2.49,102.94,"2.488822, 102.936831",MYS,Malaysia,Johor,Segamat,1-Fully Verified,,594.81,59480.91,670.7,1032.28,103227.84,26.77,2676.51,16.99,1699.29,3.98,398.25,10.83,1083.24,17.34,1733.85,22.48,2247.84,26.98,2698.2,3.6,359.73,13.8,1380.33,0.06,6.03,29.12,2912.04,7.3,730.08,8.63,863.28,24.63,2463.3,16.54,1653.57,32.14,3213.9,33,3299.94,15.19,1518.84,17.75,1774.62,11.69,1168.65,10.29,1029.24,11.68,1167.66,360.78,0.61,234.03,0.39,3,3,3
PO1000007657,2020,YAYASAN SABAH GROUP,SABAH SOFTWOODS BHD,KAPILIT,Not RSPO Certified,,3/31/23,4.5,117.53,"4.504889, 117.528747",MYS,Malaysia,Sabah,Tawau,1-Fully Verified,,766.48,76647.96,832.34,1801.05,180104.58,8.83,883.44,17.46,1745.91,11.83,1182.51,24.42,2442.33,17.72,1772.19,53.18,5317.56,33.11,3311.19,16.74,1673.82,43.46,4346.1,24.52,2452.5,19.21,1920.6,32.49,3248.64,10.08,1008.36,18.41,1841.04,3.73,372.51,7.62,761.94,6.15,614.79,6.78,677.61,9.06,906.48,11.99,1198.8,12.74,1274.22,6.99,698.58,396.51,0.52,369.97,0.48,3,3,3
PO1000007660,2020,UNKNOWN,MULTI PERKASA SEJAHTERA,MULTI PERKASA SEJAHTERA,Not RSPO Certified,,3/31/23,0.36,109.97,"0.35656, 109.97425",IDN,Indonesia,Kalimantan Barat,Landak,1-Fully Verified,,337.18,33718.05,369,653.38,65338.2,3.42,342.45,6.48,648.36,1.66,165.6,5,500.4,6,600.12,5.88,588.06,3.11,311.31,8.37,837.36,18.01,1800.9,3.75,375.48,8.14,813.51,23.62,2362.23,9.15,915.03,14.3,1430.46,7.05,705.15,10.16,1015.74,9.86,986.4,6.66,666.18,4.76,476.28,3.75,374.58,8.41,841.5,7.77,777.42,175.35,0.52,161.84,0.48,4,3,3
PO1000007661,2020,UNKNOWN,MUSTIKA AGUNG SARANA SEJAHTERA,MUSTIKA AGUNG SARANA SEJAHTERA,Not RSPO Certified,,3/31/23,1.75,100.93,"1.75, 100.933333",IDN,Indonesia,Riau,Rokan Hilir,1-Fully Verified,,127.66,12765.51,180.48,421.47,42147.18,3.88,387.54,6.57,657,1.62,161.91,3.18,318.42,12.64,1263.87,22.04,2204.28,7.33,732.6,2.3,229.68,7.75,774.63,4.97,496.53,2.08,208.08,2.74,274.05,0.69,68.67,1.28,128.16,1.11,111.06,2,200.07,1.63,163.08,2.17,216.63,1.6,159.93,2.03,202.86,1.59,159.3,1.02,102.15,92.2,0.72,35.45,0.28,3,4,3
PO1000007798,2021,LAM SOON (M) BERHAD,LAM SOON PLANTATIONS SDN BHD,DARA LAM SOON SDN.BHD,RSPO Certified,"RSPO Certified, IP",3/31/23,3.16,103.16,"3.1570167, 103.16363333",MYS,Malaysia,Pahang,Pekan,1-Fully Verified,,368.01,36800.64,355.71,520.09,52008.84,10.23,1023.03,10.58,1058.4,3.28,327.96,16.18,1618.2,16.09,1608.57,6.44,643.77,13.95,1395.09,8.53,852.93,10.48,1047.69,11.74,1173.69,6.47,646.74,9.36,935.91,3.29,328.59,8.64,863.91,7.18,717.84,9.09,909.45,10.95,1095.12,17.06,1706.31,11.87,1187.46,11,1100.16,15.76,1575.81,12.5,1250.37,230.67,0.63,137.34,0.37,5,3,4
PO1000008138,2020,UNKNOWN,GANDA BUANINDO,GANDA BUANINDO,Not RSPO Certified,,3/31/23,0.01,101.24,"0.006217, 101.237517",IDN,Indonesia,Riau,Kampar,1-Fully Verified,,76.47,7647.21,109.2,185.44,18544.41,1.71,171.45,1.87,187.47,0.76,76.41,6.29,629.46,5.41,540.81,4.06,406.17,1.97,197.28,1.56,155.7,5.75,574.92,1.96,196.29,4.84,484.47,2.88,288.09,0.59,58.59,0.74,73.98,0.75,75.42,1.11,111.15,1.28,127.71,0.67,66.69,0.68,68.22,0.65,64.71,0.81,80.64,0.49,48.6,46.84,0.61,29.63,0.39,3,3,3
PO1000008141,2020,UNKNOWN,SAWIT MAS NUSANTARA,SAWIT MAS NUSANTARA,Not RSPO Certified,,3/31/23,0.16,101.72,"0.160211, 101.720728",IDN,Indonesia,Riau,Pelalawan,2-High Confidence,,136.5,13650.03,154.92,251.51,25150.86,4.86,486,6.37,637.02,0.51,51.48,11.32,1131.57,4.32,431.55,0.47,46.8,4.46,445.77,2.07,207.18,5.58,558,8.2,819.63,7.71,770.76,15,1499.85,7.29,728.82,10.51,1050.66,1.04,103.95,5.69,568.98,1.7,170.1,2.55,255.24,2.09,208.89,1.16,116.1,1.8,180.18,2.34,234.18,107.03,0.78,29.47,0.22,3,4,3
PO1000008143,2020,UNKNOWN,INDRALAYA AGRO LESTARI,INDRALAYA AGRO LESTARI,Not RSPO Certified,,3/31/23,-3.07,104.59,"-3.07425, 104.5885",IDN,Indonesia,Sumatera Selatan,Muara Enim,1-Fully Verified,,69.4,6939.99,137.13,263.05,26304.57,0.23,23.13,0.95,94.68,0.49,49.05,0.65,65.43,0.48,47.79,1.33,133.47,3.81,380.88,2.37,236.61,4.69,469.44,2.58,258.3,0.11,10.89,6.87,687.15,0.48,48.24,0.59,59.31,0.73,73.44,2.01,201.24,2.2,220.5,0.77,76.68,1.68,167.94,0.77,77.04,1.62,161.64,0.69,68.85,36.12,0.52,33.28,0.48,3,3,3
PO1000008146,2020,UNKNOWN,SIBADIHON SAWITA TOROP LESTARI,SIBADIHON SAWITTA TOROP LESTARI,Not RSPO Certified,,3/31/23,1.79,100.19,"1.78615, 100.19075",IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified,,75.89,7588.62,73.95,87.12,8711.82,2.92,291.87,0.1,10.17,0.08,8.1,0.73,73.35,0.36,35.73,0.09,9.09,3.02,302.13,2.83,282.78,6.8,680.31,9.44,944.19,11.84,1184.04,1.36,135.72,1.65,165.33,1.27,127.17,0.4,40.14,0.54,53.64,1.58,158.49,1.01,100.89,1.29,129.33,0.53,52.74,1.31,130.95,1.21,120.96,50.37,0.66,25.51,0.34,3,4,3
PO1000008152,2020,UNKNOWN,LINGGA TIGA SAWIT,LINGGA TIGA SAWIT,Not RSPO Certified,,3/31/23,2.01,99.88,"2.014435, 99.879679",IDN,Indonesia,Sumatera Utara,Labuhanbatu,1-Fully Verified,,1318.16,131816.07,1318.97,2776.76,277676.1,8.54,854.46,18.66,1866.33,5.25,525.15,17.45,1744.74,14.44,1444.41,17.14,1713.78,9.18,918,17.64,1763.82,19.06,1905.75,9.13,912.87,21.72,2172.24,13.93,1392.84,13.76,1376.01,22.78,2277.9,14.44,1443.69,25.43,2543.22,15.9,1589.67,16.5,1649.79,14.58,1458.09,19.58,1957.77,17.29,1728.81,14.84,1484.28,347.24,0.26,970.92,0.74,3,2,3
PO1000008153,2020,SYNTHESIS AGRO,FAJAR AGRO SEJAHTERA,CANTUNG,Not RSPO Certified,,3/31/23,-2.97,115.96,"-2.970028, 115.955028",IDN,Indonesia,Kalimantan Selatan,Kota Baru,1-Fully Verified,,73.86,7386.03,75.24,106.36,10636.29,0.35,35.46,0.46,46.17,0.28,27.72,0.58,57.51,0.27,26.55,0.71,71.46,0.24,24.39,0.28,27.99,1.1,109.53,0.42,42.03,1.72,171.9,1.16,116.46,0.86,86.22,5.69,568.89,2.42,242.19,4.47,447.12,0.47,47.07,0.75,75.06,0.87,87.48,0.22,22.05,0.47,46.71,0.37,36.99,24.17,0.33,49.69,0.67,2,2,3
PO1000008158,2020,UNKNOWN,AGRO WIRA LIGATSA,AGRO WIRA LIGATSA,Not RSPO Certified,,3/31/23,0.22,99.72,"0.224338, 99.71557",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,487.66,48765.69,477.48,869.07,86907.24,2.63,263.07,1.57,156.6,1.57,156.78,4.38,438.39,3.34,333.81,5.02,502.11,6.33,632.79,6.75,675,8.62,861.66,3.27,326.61,7.63,763.47,4.7,470.43,4.01,401.49,5.04,504,5.1,509.58,5.93,592.65,6.61,660.51,5.56,556.29,5.23,522.99,5.13,512.73,4.47,446.76,4.37,437.13,107.25,0.22,380.41,0.78,3,1,3
PO1000008165,2020,UNKNOWN,PRIMA JAYA LESTARI UTAMA,PRIMA JAYA LESTARI UTAMA,Not RSPO Certified,,3/31/23,2.32,99.73,"2.323844, 99.73444",IDN,Indonesia,Sumatera Utara,Labuhanbatu Utara,1-Fully Verified,,147.21,14720.76,164.34,478.96,47895.84,1.32,131.85,2.25,224.82,2.92,292.14,5.95,595.26,5.45,544.59,0.96,96.48,2.19,219.42,1.93,192.51,2.71,270.63,4.66,466.2,4.37,436.59,0.92,91.89,0.45,45.36,1.24,123.66,1.29,128.61,3.57,356.58,0.9,90.36,1.98,198.09,1.53,153.27,2.32,231.75,2.01,200.88,2.85,284.58,53.76,0.37,93.45,0.63,3,3,3
PO1000008174,2020,SUPERVENTURE,USAHA SAWIT MANDIRI," 	USAHA SAWIT MANDIRI (MUKO MUKO) ",Not RSPO Certified,,3/31/23,-2.4,101.16,"-2.3961, 101.162858",IDN,Indonesia,Bengkulu,Mukomuko,1-Fully Verified,,338.26,33826.14,345.17,554.98,55497.69,5.77,577.17,2.34,234,2.25,225.09,7.62,762.03,3.52,351.63,3.18,317.52,14.42,1442.16,6.57,657.09,11.01,1100.52,5.28,528.3,10.45,1044.72,7,699.57,5.83,582.75,6.43,642.87,7.03,703.26,3.8,380.25,8.98,897.75,4.64,464.04,3.04,303.84,4.6,459.99,11.17,1116.54,14.2,1420.02,149.11,0.44,189.15,0.56,5,3,4
PO1000008182,2020,UNKNOWN,SUMBER ADINUSA LESTARI,SUMBER ADINUSA LESTARI,Not RSPO Certified,,3/31/23,-2.2,111.48,"-2.20405, 111.47948",IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified,,184.4,18440.46,216.33,550.03,55003.14,1.63,163.26,2.11,211.41,0.14,14.31,6.61,661.14,2.93,292.86,5.18,518.4,4.88,488.34,0.89,88.92,9.23,923.31,5.18,518.13,2.18,217.53,12.11,1211.22,10.84,1084.05,24.97,2496.96,17,1700.37,8.98,897.57,3.14,314.1,2.36,235.8,7.15,715.14,4.96,495.72,3.68,367.92,5.9,590.4,142.07,0.77,42.34,0.23,4,4,3
PO1000008186,2020,AMS-GANDA,ASIATIC PERSADA,SEI KANDANG,Not RSPO Certified,,3/31/23,-2.04,103.35,"-2.042944, 103.345333",IDN,Indonesia,Jambi,Batang Hari,1-Fully Verified,,887.61,88760.7,897.22,1452.47,145247.13,4.72,471.78,9.3,930.15,3.7,370.44,14.07,1406.61,21.75,2174.76,39.21,3920.85,50.47,5046.84,37.07,3707.1,23.3,2329.74,7.06,705.6,28.49,2849.04,110.91,11090.52,10.98,1098,17.74,1774.26,13.51,1351.08,60.29,6029.01,11.21,1121.13,15.83,1583.1,10.16,1015.92,14.95,1495.17,11.49,1149.03,13.56,1355.94,529.76,0.6,357.85,0.4,3,3,3
PO1000008191,2020,SERI MORIB PALM OIL MILL SDN BHD,SERI MORIB PALM OIL MILL SDN BHD,SERI MORIB,Not RSPO Certified,,3/31/23,2.72,101.49,"2.721359, 101.491296",MYS,Malaysia,Selangor,Kuala Langat,1-Fully Verified,,141.86,14186.25,161.81,261.06,26106.3,1.12,111.87,4.05,405.27,0.86,86.49,1.93,192.6,4.6,460.08,3.23,322.92,2.65,265.05,2.06,206.01,4.25,425.16,4.23,422.82,1.26,126.09,1.5,150.12,1.08,107.73,9.4,940.41,4.2,420.48,7.45,745.2,4.72,471.6,3.49,349.2,2.96,296.37,2.04,204.3,3.3,329.85,1.77,177.48,72.17,0.51,69.69,0.49,3,3,3
PO1000008194,2020,UNKNOWN,KURNIA MITRA SAWIT,KURNIA MITRA SAWIT,Not RSPO Certified,,3/31/23,2.41,99.7,"2.408878, 99.696714",IDN,Indonesia,Sumatera Utara,Labuhanbatu Utara,1-Fully Verified,,148.88,14888.43,163.97,352.28,35227.53,0.87,86.58,2.1,209.52,0.39,39.06,1.99,199.08,1.04,104.31,1.3,129.78,1.47,146.52,2.09,209.16,1.92,191.97,2.13,213.3,2.46,245.88,1.94,194.04,1.31,130.59,3.96,395.55,2.57,257.13,4.74,474.39,2.71,270.9,3.55,354.51,4.1,409.77,3.74,374.04,2.12,211.59,0.68,68.4,49.16,0.33,99.72,0.67,3,2,3
PO1000008195,2020,SERI ULU LANGAT PALM OIL MILL SDN BHD,SERI ULU LANGAT PALM OIL MILL SDN BHD,SERI ULU LANGAT,Not RSPO Certified,,3/31/23,2.85,101.65,"2.851693, 101.650118",MYS,Malaysia,Selangor,Sepang,1-Fully Verified,,586.42,58641.66,1017.57,2581,258100.2,9.18,918.18,10.62,1061.64,4.12,412.2,13.66,1366.11,10.33,1033.38,7.14,714.06,12.48,1247.67,8.73,873.09,22.93,2293.2,13.82,1382.4,6.87,686.61,9.21,920.7,6.19,618.57,35.58,3558.15,11.41,1140.75,16.33,1633.14,15.19,1518.84,11.52,1152.09,14.1,1409.85,8.81,880.74,13.08,1308.33,8.9,890.1,270.2,0.46,316.22,0.54,3,3,3
PO1000008196,2020,MAWAR MENTARI SDN BHD,MAWAR MENTARI SDN BHD,MAWAR MENTARI,Not RSPO Certified,,3/31/23,2.87,102.32,"2.867181, 102.31613",MYS,Malaysia,Negeri Sembilan,Jempol,1-Fully Verified,,632.41,63240.93,695.88,1104.22,110422.17,24.29,2428.65,31.39,3138.84,3.28,328.05,5.11,511.47,10.64,1063.62,3.68,368.1,9.96,995.67,10.4,1040.22,12.94,1293.66,2.2,220.14,17.57,1757.16,27.9,2790.18,4.3,429.93,17.39,1738.89,7.27,726.57,20.73,2073.24,17.74,1773.9,13.54,1354.41,11.76,1175.94,7.63,762.66,7.22,721.98,5.48,547.92,272.41,0.43,360,0.57,3,3,3
PO1000008202,2020,MEWAH,ANGSO DUO SAWIT,ANGSO DUO SAWIT,Not RSPO Certified,,3/31/23,-1.78,103.49,"-1.782611, 103.494722",IDN,Indonesia,Jambi,Muaro Jambi,1-Fully Verified,,363.07,36306.54,382.98,535.76,53576.46,3.5,349.92,4.21,420.93,0.66,65.79,5.41,541.44,5.47,546.66,3.55,355.14,13.76,1376.28,12.79,1278.63,14.85,1485.18,0,0,0.46,45.63,11.32,1131.93,7.1,710.19,8.99,899.28,9.88,987.93,14.69,1469.43,15.96,1595.52,19.56,1955.97,10.35,1035.27,12.78,1277.91,22.03,2203.2,24.63,2462.76,221.95,0.61,141.12,0.39,5,3,4
PO1000008211,2020,NT CORP,BANGKIT GIAT USAHA MANDIRI,BANGKITGIAT USAHA MANDIRI,Not RSPO Certified,,3/31/23,-1.47,112.74,"-1.472613, 112.742949",IDN,Indonesia,Kalimantan Tengah,Kotawaringin Timur,1-Fully Verified,,781.29,78128.55,759.76,1082.43,108242.91,9.47,947.25,14.11,1411.47,8.86,886.05,49.56,4956.12,3.99,398.79,29.1,2909.61,32.15,3215.43,24.71,2470.95,18.51,1850.67,35.44,3543.66,27.71,2770.92,66.16,6616.35,13.23,1323,13.39,1339.2,10.97,1096.83,13.87,1387.44,8.18,817.92,9.43,942.66,6.86,686.16,4.65,464.76,1.93,192.78,2.84,284.49,405.13,0.52,376.16,0.48,1,3,3
PO1000008216,2020,UNKNOWN,BUNGO LIMBUR,BUNGO LIMBUR,Not RSPO Certified,,3/31/23,-1.38,101.89,"-1.375067, 101.891894",IDN,Indonesia,Jambi,Bungo,2-High Confidence,,739.06,73905.66,820.56,1279.09,127908.63,3.65,365.04,3.63,362.52,6.9,690.21,14.18,1417.59,11.6,1160.28,31.93,3192.66,17.28,1728,10.59,1059.21,25.15,2515.05,8.96,895.95,12.35,1234.62,11.08,1107.81,5.94,593.64,9.31,931.05,7.76,775.53,8.96,895.77,11.63,1163.25,10.23,1023.21,13.16,1316.43,9.31,931.41,14.89,1488.6,22.21,2220.84,270.69,0.37,468.37,0.63,4,3,4
